po_id,po_date,supplier_id,part_id,warehouse,quantity_ordered,quantity_received,unit_cost,expected_delivery_date,actual_delivery_date,order_status,quantity_shortage,delivery_delay_days,order_value
PO01704,2026-08-17,S012,P021,Chennai,1715,1715,20000.0,2026-09-02,2026-08-31,Delivered,0,-2,34300000.0
PO01705,2025-06-21,S002,P007,Hosur,923,923,3500.0,2025-07-09,2025-07-11,Delivered,0,2,3230500.0
PO01706,2026-08-28,S007,P011,Chengalpattu,1178,1178,48000.0,2026-09-25,2026-09-25,Delivered,0,0,56544000.0
PO01707,2025-06-25,S001,P004,Chengalpattu,478,478,18000.0,2025-07-12,2025-07-10,Delivered,0,-2,8604000.0
PO01708,2025-03-06,S002,P005,Chengalpattu,156,156,16500.0,2025-03-25,2025-03-27,Delivered,0,2,2574000.0
PO01709,2025-05-26,S001,P004,Coimbatore,403,403,18000.0,2025-06-12,2025-06-23,Late,0,11,7254000.0
PO01710,2025-02-16,S016,P025,Coimbatore,1177,1177,14500.0,2025-03-10,2025-03-18,Late,0,8,17066500.0
PO01711,2026-02-21,S014,P025,Hosur,1715,1715,12000.0,2026-03-07,2026-03-06,Delivered,0,-1,20580000.0
PO01712,2025-07-15,S002,P003,Chennai,1921,1921,3400.0,2025-08-02,2025-08-04,Delivered,0,2,6531400.0
PO01713,2026-04-11,S006,P012,Hosur,1201,1201,15000.0,2026-05-03,2026-05-01,Delivered,0,-2,18015000.0
PO01714,2025-03-29,S026,P042,Hosur,1217,1217,13500.0,2025-04-16,2025-04-18,Delivered,0,2,16429500.0
PO01715,2026-03-28,S013,P021,Hosur,1671,1671,22000.0,2026-04-17,2026-04-15,Delivered,0,-2,36762000.0
PO01716,2025-01-13,S005,P014,Coimbatore,1089,1089,18000.0,2025-02-02,2025-01-31,Delivered,0,-2,19602000.0
PO01717,2026-05-30,S019,P030,Coimbatore,263,154,8000.0,2026-06-14,2026-06-20,Late + Partial,109,6,2104000.0
PO01718,2026-07-11,S022,P037,Hosur,237,237,13500.0,2026-08-07,2026-08-09,Delivered,0,2,3199500.0
PO01719,2025-12-14,S011,P022,Chengalpattu,475,379,4500.0,2025-12-26,2025-12-28,Partial,96,2,2137500.0
PO01720,2026-02-11,S023,P040,Coimbatore,959,959,3500.0,2026-03-01,2026-02-28,Delivered,0,-1,3356500.0
PO01721,2026-08-30,S008,P018,Hosur,1607,1607,16000.0,2026-09-17,2026-09-16,Delivered,0,-1,25712000.0
PO01722,2026-02-24,S005,P011,Chennai,1130,1130,42000.0,2026-03-16,2026-03-15,Delivered,0,-1,47460000.0
PO01723,2026-03-31,S011,P024,Hosur,1479,1479,900.0,2026-04-12,2026-04-11,Delivered,0,-1,1331100.0
PO01724,2025-08-07,S013,P024,Chengalpattu,1432,1221,1100.0,2025-08-26,2025-08-28,Partial,211,2,1575200.0
PO01725,2026-01-12,S017,P030,Hosur,1207,1207,7500.0,2026-01-22,2026-01-20,Delivered,0,-2,9052500.0
PO01726,2025-05-14,S010,P020,Hosur,1013,1013,2100.0,2025-06-07,2025-06-18,Late,0,11,2127300.0
PO01727,2025-05-15,S019,P032,Coimbatore,684,684,5000.0,2025-05-31,2025-05-29,Delivered,0,-2,3420000.0
PO01728,2026-04-16,S001,P010,Chengalpattu,1125,891,4200.0,2026-05-01,2026-04-30,Partial,234,-1,4725000.0
PO01729,2026-08-19,S022,P037,Hosur,348,348,13500.0,2026-09-15,2026-09-14,Delivered,0,-1,4698000.0
PO01730,2025-11-07,S020,P035,Hosur,1200,1200,8500.0,2025-11-27,2025-11-28,Delivered,0,1,10200000.0
PO01731,2025-03-10,S007,P011,Chengalpattu,405,405,48000.0,2025-04-07,2025-04-05,Delivered,0,-2,19440000.0
PO01732,2026-04-19,S001,P006,Chennai,1982,1982,8500.0,2026-05-04,2026-05-14,Late,0,10,16847000.0
PO01733,2025-09-18,S025,P041,Hosur,1207,1207,55000.0,2025-09-30,2025-09-29,Delivered,0,-1,66385000.0
PO01734,2026-03-18,S002,P003,Chennai,1295,1295,3400.0,2026-04-05,2026-04-04,Delivered,0,-1,4403000.0
PO01735,2025-02-05,S006,P012,Coimbatore,1121,1121,15000.0,2025-02-27,2025-03-03,Late,0,4,16815000.0
PO01736,2025-12-27,S009,P018,Chengalpattu,396,242,17500.0,2026-01-18,2026-01-21,Partial,154,3,6930000.0
PO01737,2025-07-20,S025,P042,Coimbatore,932,807,12000.0,2025-08-01,2025-08-14,Late + Partial,125,13,11184000.0
PO01738,2025-04-03,S012,P023,Chennai,1762,1762,3800.0,2025-04-19,2025-04-17,Delivered,0,-2,6695600.0
PO01739,2025-04-28,S017,P030,Chengalpattu,1543,1543,7500.0,2025-05-08,2025-05-15,Late,0,7,11572500.0
PO01740,2025-06-21,S001,P008,Chennai,1985,1985,1800.0,2025-07-06,2025-07-16,Late,0,10,3573000.0
PO01741,2026-05-02,S011,P022,Chennai,1227,1161,4500.0,2026-05-14,2026-05-15,Partial,66,1,5521500.0
PO01742,2025-11-06,S009,P016,Coimbatore,392,392,30000.0,2025-11-27,2025-12-05,Late,0,8,11760000.0
PO01743,2025-05-17,S011,P024,Coimbatore,392,392,900.0,2025-05-29,2025-05-31,Delivered,0,2,352800.0
PO01744,2026-02-12,S014,P026,Chennai,1883,1883,4500.0,2026-02-26,2026-02-28,Delivered,0,2,8473500.0
PO01745,2025-07-22,S014,P028,Coimbatore,877,504,7000.0,2025-08-06,2025-08-11,Late + Partial,373,5,6139000.0
PO01746,2025-02-01,S003,P002,Chennai,1682,1682,4200.0,2025-02-26,2025-02-28,Delivered,0,2,7064400.0
PO01747,2025-11-19,S005,P011,Coimbatore,385,385,42000.0,2025-12-09,2025-12-12,Late,0,3,16170000.0
PO01748,2025-06-29,S021,P034,Chennai,1839,1619,18000.0,2025-07-23,2025-07-31,Late + Partial,220,8,33102000.0
PO01749,2025-05-10,S001,P005,Hosur,304,304,15000.0,2025-05-26,2025-05-25,Delivered,0,-1,4560000.0
PO01750,2025-06-26,S019,P032,Coimbatore,1428,884,5000.0,2025-07-12,2025-07-15,Partial,544,3,7140000.0
PO01751,2025-06-07,S020,P036,Coimbatore,332,332,6000.0,2025-06-27,2025-07-02,Late,0,5,1992000.0
PO01752,2026-04-21,S011,P024,Coimbatore,1300,797,900.0,2026-05-03,2026-05-03,Partial,503,0,1170000.0
PO01753,2025-08-19,S005,P013,Chengalpattu,250,250,28000.0,2025-09-08,2025-09-09,Delivered,0,1,7000000.0
PO01754,2025-05-08,S025,P044,Coimbatore,1471,1471,14000.0,2025-05-21,2025-06-02,Late,0,12,20594000.0
PO01755,2025-07-30,S005,P013,Chengalpattu,1472,1315,28000.0,2025-08-19,2025-08-25,Late + Partial,157,6,41216000.0
PO01756,2026-08-28,S014,P026,Chennai,121,121,4500.0,2026-09-11,2026-09-20,Late,0,9,544500.0
PO01757,2026-06-08,S005,P014,Chengalpattu,211,211,18000.0,2026-06-28,2026-06-29,Delivered,0,1,3798000.0
PO01758,2025-02-14,S019,P031,Hosur,1580,1580,9500.0,2025-03-01,2025-02-27,Delivered,0,-2,15010000.0
PO01759,2025-12-21,S007,P013,Hosur,1471,1471,31000.0,2026-01-16,2026-01-17,Delivered,0,1,45601000.0
PO01760,2026-04-26,S020,P034,Hosur,1971,1971,16000.0,2026-05-16,2026-05-16,Delivered,0,0,31536000.0
PO01761,2025-08-05,S007,P011,Chennai,1773,1773,48000.0,2025-09-02,2025-09-02,Delivered,0,0,85104000.0
PO01762,2025-12-26,S001,P003,Hosur,1728,1728,3200.0,2026-01-10,2026-01-22,Late,0,12,5529600.0
PO01763,2025-07-12,S008,P017,Chengalpattu,825,578,7500.0,2025-07-29,2025-07-31,Partial,247,2,6187500.0
PO01764,2026-06-09,S011,P024,Chennai,447,447,900.0,2026-06-21,2026-06-26,Late,0,5,402300.0
PO01765,2026-07-28,S025,P041,Chengalpattu,930,623,55000.0,2026-08-09,2026-08-08,Partial,307,-1,51150000.0
PO01766,2025-04-26,S015,P025,Chengalpattu,556,556,13500.0,2025-05-14,2025-05-22,Late,0,8,7506000.0
PO01767,2025-09-10,S019,P030,Chennai,937,937,8000.0,2025-09-25,2025-09-24,Delivered,0,-1,7496000.0
PO01768,2026-01-30,S003,P002,Chengalpattu,1810,1810,4200.0,2026-02-24,2026-02-26,Delivered,0,2,7602000.0
PO01769,2025-01-24,S025,P044,Chennai,825,825,14000.0,2025-02-06,2025-02-05,Delivered,0,-1,11550000.0
PO01770,2025-10-12,S023,P040,Chengalpattu,990,990,3500.0,2025-10-30,2025-10-30,Delivered,0,0,3465000.0
PO01771,2025-11-08,S002,P001,Chengalpattu,431,431,88000.0,2025-11-26,2025-11-30,Late,0,4,37928000.0
PO01772,2026-05-16,S026,P045,Chennai,1443,1443,11500.0,2026-06-03,2026-06-04,Delivered,0,1,16594500.0
PO01773,2026-02-22,S008,P017,Hosur,1968,1968,7500.0,2026-03-11,2026-03-09,Delivered,0,-2,14760000.0
PO01774,2025-04-10,S017,P031,Chengalpattu,1215,1215,8500.0,2025-04-20,2025-04-23,Late,0,3,10327500.0
PO01775,2025-02-11,S002,P010,Hosur,316,316,4500.0,2025-03-02,2025-02-28,Delivered,0,-2,1422000.0
PO01776,2026-07-07,S003,P002,Coimbatore,1164,1164,4200.0,2026-08-01,2026-08-01,Delivered,0,0,4888800.0
PO01777,2025-04-18,S026,P044,Hosur,1209,1209,15500.0,2025-05-07,2025-05-05,Delivered,0,-2,18739500.0
PO01778,2025-03-21,S016,P028,Coimbatore,1046,1046,8000.0,2025-04-12,2025-04-13,Delivered,0,1,8368000.0
PO01779,2025-09-09,S002,P001,Hosur,1517,1203,88000.0,2025-09-27,2025-10-10,Late + Partial,314,13,133496000.0
PO01780,2026-02-07,S025,P042,Coimbatore,565,565,12000.0,2026-02-19,2026-02-17,Delivered,0,-2,6780000.0
PO01781,2025-12-22,S012,P021,Hosur,1237,1237,20000.0,2026-01-07,2026-01-12,Late,0,5,24740000.0
PO01782,2025-09-28,S021,P036,Chennai,1647,1647,7000.0,2025-10-22,2025-10-23,Delivered,0,1,11529000.0
PO01783,2025-10-04,S018,P030,Chennai,1153,1153,9000.0,2025-10-21,2025-10-19,Delivered,0,-2,10377000.0
PO01784,2025-03-07,S007,P014,Chennai,1175,1175,20000.0,2025-04-01,2025-04-01,Delivered,0,0,23500000.0
PO01785,2026-02-04,S008,P018,Chengalpattu,1962,1962,16000.0,2026-02-22,2026-03-02,Late,0,8,31392000.0
PO01786,2025-07-09,S008,P018,Coimbatore,769,769,16000.0,2025-07-27,2025-08-09,Late,0,13,12304000.0
PO01787,2026-06-25,S010,P016,Chennai,1528,1306,32000.0,2026-07-20,2026-07-21,Partial,222,1,48896000.0
PO01788,2026-01-12,S002,P005,Coimbatore,1738,1738,16500.0,2026-01-31,2026-02-02,Delivered,0,2,28677000.0
PO01789,2025-08-21,S016,P025,Chennai,1434,1076,14500.0,2025-09-12,2025-09-14,Partial,358,2,20793000.0
PO01790,2026-05-23,S014,P026,Chengalpattu,1488,1488,4500.0,2026-06-06,2026-06-15,Late,0,9,6696000.0
PO01791,2026-03-26,S025,P042,Chengalpattu,357,357,12000.0,2026-04-07,2026-04-06,Delivered,0,-1,4284000.0
PO01792,2025-08-02,S005,P012,Chennai,808,808,14000.0,2025-08-20,2025-09-03,Late,0,14,11312000.0
PO01793,2025-03-17,S011,P021,Coimbatore,226,226,18000.0,2025-03-29,2025-03-29,Delivered,0,0,4068000.0
PO01794,2025-09-24,S011,P022,Chennai,1828,1828,4500.0,2025-10-06,2025-10-07,Delivered,0,1,8226000.0
PO01795,2025-01-15,S011,P023,Coimbatore,1767,1767,3500.0,2025-01-27,2025-01-27,Delivered,0,0,6184500.0
PO01796,2026-06-14,S014,P026,Chengalpattu,1730,1177,4500.0,2026-06-28,2026-07-02,Late + Partial,553,4,7785000.0
PO01797,2025-04-23,S022,P037,Chengalpattu,1277,1277,13500.0,2025-05-20,2025-05-21,Delivered,0,1,17239500.0
PO01798,2025-05-02,S019,P030,Chennai,824,824,8000.0,2025-05-17,2025-05-19,Delivered,0,2,6592000.0
PO01799,2026-04-29,S019,P030,Chengalpattu,265,207,8000.0,2026-05-14,2026-05-17,Partial,58,3,2120000.0
PO01800,2025-11-17,S001,P007,Hosur,473,445,3200.0,2025-12-02,2025-12-03,Partial,28,1,1513600.0
PO01801,2025-01-11,S026,P043,Chengalpattu,1675,1152,9500.0,2025-01-29,2025-01-28,Partial,523,-1,15912500.0
PO01802,2025-06-16,S002,P003,Chengalpattu,1041,1041,3400.0,2025-07-04,2025-07-09,Late,0,5,3539400.0
PO01803,2026-04-19,S024,P039,Coimbatore,873,561,2100.0,2026-05-12,2026-05-12,Partial,312,0,1833300.0
PO01804,2026-01-24,S026,P041,Coimbatore,753,753,58000.0,2026-02-11,2026-02-10,Delivered,0,-1,43674000.0
PO01805,2025-05-19,S020,P034,Coimbatore,1076,1076,16000.0,2025-06-08,2025-06-09,Delivered,0,1,17216000.0
PO01806,2025-06-17,S023,P040,Hosur,1485,1485,3500.0,2025-07-05,2025-07-03,Delivered,0,-2,5197500.0
PO01807,2026-04-20,S008,P020,Hosur,1597,1597,1800.0,2026-05-07,2026-05-05,Delivered,0,-2,2874600.0
PO01808,2026-04-29,S009,P017,Chennai,1890,1890,8200.0,2026-05-20,2026-06-01,Late,0,12,15498000.0
PO01809,2025-06-10,S020,P037,Hosur,388,388,12000.0,2025-06-30,2025-06-30,Delivered,0,0,4656000.0
PO01810,2025-10-14,S012,P022,Hosur,1750,1750,5000.0,2025-10-30,2025-10-29,Delivered,0,-1,8750000.0
PO01811,2025-12-30,S023,P039,Coimbatore,1069,1069,1800.0,2026-01-17,2026-01-17,Delivered,0,0,1924200.0
PO01812,2026-02-18,S005,P012,Hosur,636,636,14000.0,2026-03-08,2026-03-06,Delivered,0,-2,8904000.0
PO01813,2025-08-01,S014,P029,Hosur,1708,865,250.0,2025-08-15,2025-08-20,Late + Partial,843,5,427000.0
PO01814,2025-03-31,S008,P019,Coimbatore,1971,1971,3200.0,2025-04-17,2025-04-27,Late,0,10,6307200.0
PO01815,2026-04-15,S013,P024,Coimbatore,765,765,1100.0,2026-05-04,2026-05-02,Delivered,0,-2,841500.0
PO01816,2025-02-18,S006,P012,Chennai,1256,1070,15000.0,2025-03-12,2025-03-15,Partial,186,3,18840000.0
PO01817,2026-07-08,S001,P008,Chengalpattu,775,775,1800.0,2026-07-23,2026-08-02,Late,0,10,1395000.0
PO01818,2025-06-17,S014,P028,Coimbatore,700,700,7000.0,2025-07-02,2025-06-30,Delivered,0,-2,4900000.0
PO01819,2026-05-15,S002,P009,Chennai,699,699,7000.0,2026-06-04,2026-06-02,Delivered,0,-2,4893000.0
PO01820,2026-03-01,S007,P011,Chennai,728,728,48000.0,2026-03-29,2026-03-27,Delivered,0,-2,34944000.0
PO01821,2025-03-23,S019,P032,Hosur,871,871,5000.0,2025-04-08,2025-04-20,Late,0,12,4355000.0
PO01822,2026-05-01,S009,P019,Chennai,1770,1770,3500.0,2026-05-22,2026-05-21,Delivered,0,-1,6195000.0
PO01823,2025-11-16,S023,P040,Hosur,428,428,3500.0,2025-12-04,2025-12-07,Late,0,3,1498000.0
PO01824,2026-08-29,S001,P010,Chennai,1486,1486,4200.0,2026-09-13,2026-09-12,Delivered,0,-1,6241200.0
PO01825,2026-02-12,S015,P026,Hosur,1920,1198,5000.0,2026-03-02,2026-03-09,Late + Partial,722,7,9600000.0
PO01826,2026-01-30,S001,P001,Hosur,257,257,85000.0,2026-02-14,2026-02-13,Delivered,0,-1,21845000.0
PO01827,2025-12-01,S001,P004,Chennai,198,198,18000.0,2025-12-18,2025-12-29,Late,0,11,3564000.0
PO01828,2026-04-23,S001,P005,Hosur,1930,1930,15000.0,2026-05-09,2026-05-07,Delivered,0,-2,28950000.0
PO01829,2025-07-17,S002,P006,Hosur,1981,1981,9000.0,2025-08-04,2025-08-13,Late,0,9,17829000.0
PO01830,2026-05-18,S013,P024,Hosur,459,257,1100.0,2026-06-06,2026-06-18,Late + Partial,202,12,504900.0
PO01831,2026-07-05,S010,P016,Hosur,1625,1625,32000.0,2026-07-30,2026-08-08,Late,0,9,52000000.0
PO01832,2025-07-03,S001,P004,Chennai,317,317,18000.0,2025-07-20,2025-07-22,Delivered,0,2,5706000.0
PO01833,2025-10-03,S021,P034,Chengalpattu,523,523,18000.0,2025-10-27,2025-10-25,Delivered,0,-2,9414000.0
PO01834,2025-05-17,S001,P007,Chennai,1481,1481,3200.0,2025-06-01,2025-06-02,Delivered,0,1,4739200.0
PO01835,2025-02-24,S009,P017,Chennai,129,129,8200.0,2025-03-17,2025-03-18,Delivered,0,1,1057800.0
PO01836,2026-06-27,S001,P004,Hosur,668,668,18000.0,2026-07-14,2026-07-17,Late,0,3,12024000.0
PO01837,2025-02-22,S014,P028,Chennai,1568,1042,7000.0,2025-03-09,2025-03-10,Partial,526,1,10976000.0
PO01838,2025-01-11,S008,P016,Coimbatore,209,209,28000.0,2025-01-29,2025-01-31,Delivered,0,2,5852000.0
PO01839,2026-04-30,S014,P026,Chengalpattu,1921,1921,4500.0,2026-05-14,2026-05-24,Late,0,10,8644500.0
PO01840,2026-01-24,S017,P032,Chengalpattu,234,164,4500.0,2026-02-05,2026-02-13,Late + Partial,70,8,1053000.0
PO01841,2025-07-10,S022,P037,Chengalpattu,1265,1265,13500.0,2025-08-06,2025-08-19,Late,0,13,17077500.0
PO01842,2025-04-11,S008,P018,Chengalpattu,1964,1964,16000.0,2025-04-29,2025-05-13,Late,0,14,31424000.0
PO01843,2025-09-14,S011,P024,Hosur,512,512,900.0,2025-09-26,2025-09-27,Delivered,0,1,460800.0
PO01844,2025-12-03,S025,P044,Coimbatore,1782,1782,14000.0,2025-12-16,2025-12-15,Delivered,0,-1,24948000.0
PO01845,2025-05-29,S002,P004,Chengalpattu,993,993,19500.0,2025-06-18,2025-06-17,Delivered,0,-1,19363500.0
PO01846,2025-09-03,S014,P028,Chengalpattu,1969,1969,7000.0,2025-09-18,2025-09-18,Delivered,0,0,13783000.0
PO01847,2025-09-30,S008,P019,Coimbatore,487,487,3200.0,2025-10-17,2025-10-15,Delivered,0,-2,1558400.0
PO01848,2026-06-26,S017,P032,Chengalpattu,453,416,4500.0,2026-07-08,2026-07-09,Partial,37,1,2038500.0
PO01849,2025-10-28,S006,P012,Hosur,386,386,15000.0,2025-11-19,2025-11-30,Late,0,11,5790000.0
PO01850,2026-08-26,S002,P010,Chengalpattu,127,114,4500.0,2026-09-14,2026-09-13,Partial,13,-1,571500.0
PO01851,2026-07-08,S011,P023,Chengalpattu,1857,1857,3500.0,2026-07-20,2026-07-18,Delivered,0,-2,6499500.0
PO01852,2025-10-04,S005,P013,Chengalpattu,1232,1232,28000.0,2025-10-24,2025-10-25,Delivered,0,1,34496000.0
PO01853,2025-04-04,S020,P035,Hosur,953,953,8500.0,2025-04-24,2025-04-26,Delivered,0,2,8100500.0
PO01854,2025-10-22,S025,P045,Chengalpattu,1361,1361,10000.0,2025-11-03,2025-11-03,Delivered,0,0,13610000.0
PO01855,2026-05-20,S008,P020,Hosur,1910,1910,1800.0,2026-06-06,2026-06-06,Delivered,0,0,3438000.0
PO01856,2025-07-30,S007,P013,Hosur,920,920,31000.0,2025-08-25,2025-08-27,Delivered,0,2,28520000.0
PO01857,2026-08-08,S001,P004,Hosur,1749,1749,18000.0,2026-08-25,2026-08-27,Delivered,0,2,31482000.0
PO01858,2025-08-18,S012,P023,Hosur,602,602,3800.0,2025-09-03,2025-09-03,Delivered,0,0,2287600.0
PO01859,2025-01-19,S024,P040,Hosur,249,249,4000.0,2025-02-11,2025-02-19,Late,0,8,996000.0
PO01860,2025-12-16,S020,P035,Chennai,1078,1078,8500.0,2026-01-05,2026-01-16,Late,0,11,9163000.0
PO01861,2025-02-19,S011,P024,Chengalpattu,1436,1436,900.0,2025-03-03,2025-03-03,Delivered,0,0,1292400.0
PO01862,2025-05-11,S021,P034,Coimbatore,1546,977,18000.0,2025-06-04,2025-06-03,Partial,569,-1,27828000.0
PO01863,2026-05-04,S001,P007,Hosur,803,803,3200.0,2026-05-19,2026-05-18,Delivered,0,-1,2569600.0
PO01864,2025-03-02,S009,P019,Coimbatore,644,476,3500.0,2025-03-23,2025-03-26,Partial,168,3,2254000.0
PO01865,2026-05-30,S015,P025,Chengalpattu,1960,1960,13500.0,2026-06-17,2026-06-17,Delivered,0,0,26460000.0
PO01866,2026-07-20,S014,P028,Coimbatore,1630,1630,7000.0,2026-08-04,2026-08-05,Delivered,0,1,11410000.0
PO01867,2026-01-26,S002,P010,Chengalpattu,755,755,4500.0,2026-02-14,2026-02-26,Late,0,12,3397500.0
PO01868,2026-02-14,S018,P030,Coimbatore,866,866,9000.0,2026-03-03,2026-03-02,Delivered,0,-1,7794000.0
PO01869,2025-01-31,S001,P007,Coimbatore,1082,982,3200.0,2025-02-15,2025-02-17,Partial,100,2,3462400.0
PO01870,2025-12-15,S025,P042,Chennai,508,508,12000.0,2025-12-27,2025-12-29,Delivered,0,2,6096000.0
PO01871,2026-01-15,S014,P027,Hosur,1669,1669,3500.0,2026-01-29,2026-01-27,Delivered,0,-2,5841500.0
PO01872,2026-02-09,S024,P039,Coimbatore,549,549,2100.0,2026-03-04,2026-03-06,Delivered,0,2,1152900.0
PO01873,2026-05-31,S009,P018,Hosur,251,251,17500.0,2026-06-22,2026-06-24,Delivered,0,2,4392500.0
PO01874,2026-06-02,S001,P007,Chengalpattu,1004,616,3200.0,2026-06-17,2026-06-17,Partial,388,0,3212800.0
PO01875,2025-10-15,S006,P011,Chennai,1886,1886,45000.0,2025-11-08,2025-11-06,Delivered,0,-2,84870000.0
PO01876,2026-08-28,S005,P012,Chengalpattu,1047,1047,14000.0,2026-09-15,2026-09-17,Delivered,0,2,14658000.0
PO01877,2025-03-22,S015,P025,Coimbatore,666,666,13500.0,2025-04-09,2025-04-10,Delivered,0,1,8991000.0
PO01878,2025-06-18,S007,P011,Coimbatore,407,297,48000.0,2025-07-16,2025-07-18,Partial,110,2,19536000.0
PO01879,2025-02-23,S026,P044,Coimbatore,1660,1660,15500.0,2025-03-14,2025-03-12,Delivered,0,-2,25730000.0
PO01880,2026-07-18,S015,P025,Coimbatore,1682,1682,13500.0,2026-08-05,2026-08-06,Delivered,0,1,22707000.0
PO01881,2026-06-09,S017,P032,Chengalpattu,391,391,4500.0,2026-06-21,2026-06-19,Delivered,0,-2,1759500.0
PO01882,2026-01-03,S026,P045,Hosur,1181,1181,11500.0,2026-01-21,2026-01-20,Delivered,0,-1,13581500.0
PO01883,2026-05-01,S023,P040,Coimbatore,1690,1586,3500.0,2026-05-19,2026-05-18,Partial,104,-1,5915000.0
PO01884,2025-04-02,S017,P031,Chennai,739,692,8500.0,2025-04-12,2025-04-15,Partial,47,3,6281500.0
PO01885,2026-07-13,S024,P040,Chengalpattu,1000,1000,4000.0,2026-08-05,2026-08-03,Delivered,0,-2,4000000.0
PO01886,2025-06-19,S005,P012,Hosur,763,763,14000.0,2025-07-07,2025-07-05,Delivered,0,-2,10682000.0
PO01887,2026-02-09,S021,P036,Chennai,1106,1106,7000.0,2026-03-05,2026-03-07,Delivered,0,2,7742000.0
PO01888,2026-01-14,S026,P041,Hosur,1288,1288,58000.0,2026-02-01,2026-02-06,Late,0,5,74704000.0
PO01889,2025-11-16,S005,P012,Chengalpattu,1008,1008,14000.0,2025-12-04,2025-12-06,Delivered,0,2,14112000.0
PO01890,2025-09-09,S011,P022,Hosur,1977,1977,4500.0,2025-09-21,2025-09-23,Delivered,0,2,8896500.0
PO01891,2025-04-02,S002,P007,Hosur,1618,1618,3500.0,2025-04-20,2025-04-27,Late,0,7,5663000.0
PO01892,2025-04-27,S008,P016,Chengalpattu,458,458,28000.0,2025-05-15,2025-05-16,Delivered,0,1,12824000.0
PO01893,2026-08-23,S020,P035,Hosur,746,746,8500.0,2026-09-12,2026-09-11,Delivered,0,-1,6341000.0
PO01894,2026-07-11,S025,P041,Chennai,1680,1441,55000.0,2026-07-23,2026-07-24,Partial,239,1,92400000.0
PO01895,2026-03-28,S010,P016,Chengalpattu,1455,1455,32000.0,2026-04-22,2026-04-21,Delivered,0,-1,46560000.0
PO01896,2025-04-11,S007,P013,Hosur,1133,887,31000.0,2025-05-07,2025-05-08,Partial,246,1,35123000.0
PO01897,2025-03-18,S006,P011,Chengalpattu,1029,1029,45000.0,2025-04-11,2025-04-13,Delivered,0,2,46305000.0
PO01898,2025-04-13,S009,P016,Chengalpattu,1012,1012,30000.0,2025-05-04,2025-05-04,Delivered,0,0,30360000.0
PO01899,2025-10-13,S016,P027,Chennai,1257,1257,4000.0,2025-11-03,2025-11-04,Delivered,0,1,5028000.0
PO01900,2025-10-31,S007,P013,Chennai,1761,1761,31000.0,2025-11-26,2025-11-25,Delivered,0,-1,54591000.0
PO01901,2026-04-09,S014,P026,Chengalpattu,756,756,4500.0,2026-04-23,2026-04-22,Delivered,0,-1,3402000.0
PO01902,2025-03-12,S026,P045,Coimbatore,313,270,11500.0,2025-03-30,2025-03-29,Partial,43,-1,3599500.0
PO01903,2026-02-07,S013,P024,Hosur,773,514,1100.0,2026-02-26,2026-03-01,Late + Partial,259,3,850300.0
PO01904,2025-03-08,S002,P005,Hosur,728,564,16500.0,2025-03-27,2025-03-27,Partial,164,0,12012000.0
PO01905,2026-06-11,S002,P007,Chengalpattu,442,442,3500.0,2026-06-29,2026-06-29,Delivered,0,0,1547000.0
PO01906,2026-06-21,S026,P044,Hosur,1717,1717,15500.0,2026-07-10,2026-07-18,Late,0,8,26613500.0
PO01907,2025-08-26,S026,P042,Hosur,769,769,13500.0,2025-09-13,2025-09-13,Delivered,0,0,10381500.0
PO01908,2026-02-18,S005,P014,Chennai,348,348,18000.0,2026-03-10,2026-03-08,Delivered,0,-2,6264000.0
PO01909,2026-06-22,S009,P019,Hosur,1977,1730,3500.0,2026-07-13,2026-07-15,Partial,247,2,6919500.0
PO01910,2025-07-17,S025,P044,Chennai,660,660,14000.0,2025-07-30,2025-08-09,Late,0,10,9240000.0
PO01911,2026-07-24,S023,P040,Coimbatore,1396,931,3500.0,2026-08-11,2026-08-18,Late + Partial,465,7,4886000.0
PO01912,2025-06-01,S022,P037,Hosur,646,646,13500.0,2025-06-28,2025-06-27,Delivered,0,-1,8721000.0
PO01913,2025-08-22,S001,P006,Chengalpattu,418,418,8500.0,2025-09-06,2025-09-12,Late,0,6,3553000.0
PO01914,2025-03-09,S007,P013,Chennai,1923,1923,31000.0,2025-04-04,2025-04-04,Delivered,0,0,59613000.0
PO01915,2025-08-27,S014,P027,Coimbatore,1203,1203,3500.0,2025-09-10,2025-09-21,Late,0,11,4210500.0
PO01916,2026-07-19,S012,P022,Hosur,1172,607,5000.0,2026-08-04,2026-08-07,Late + Partial,565,3,5860000.0
PO01917,2025-01-19,S017,P030,Hosur,1838,1838,7500.0,2025-01-29,2025-01-30,Delivered,0,1,13785000.0
PO01918,2025-01-04,S001,P008,Chengalpattu,430,430,1800.0,2025-01-19,2025-01-19,Delivered,0,0,774000.0
PO01919,2025-03-10,S025,P045,Chennai,1856,1856,10000.0,2025-03-22,2025-03-23,Delivered,0,1,18560000.0
PO01920,2026-01-25,S002,P003,Chengalpattu,518,518,3400.0,2026-02-12,2026-02-10,Delivered,0,-2,1761200.0
PO01921,2025-01-02,S009,P019,Chengalpattu,916,916,3500.0,2025-01-23,2025-02-01,Late,0,9,3206000.0
PO01922,2025-10-30,S004,P002,Coimbatore,1944,1944,4500.0,2025-11-21,2025-11-26,Late,0,5,8748000.0
PO01923,2025-09-30,S024,P038,Chennai,1247,1119,10500.0,2025-10-23,2025-10-22,Partial,128,-1,13093500.0
