transaction_id,transaction_date,part_id,warehouse,transaction_type,quantity,reference_id
TXN004509,2026-02-17,P005,Coimbatore,ISSUE,759,MO02442
TXN004510,2025-06-12,P004,Coimbatore,RECEIPT,946,PO01064
TXN004511,2026-08-13,P034,Chengalpattu,ISSUE,725,MO02864
TXN004512,2025-07-12,P034,Coimbatore,ISSUE,253,MO01814
TXN004513,2025-01-19,P042,Chengalpattu,ISSUE,40,MO01634
TXN004514,2026-03-26,P021,Chennai,TRANSFER,539,TR00685
TXN004515,2026-08-30,P016,Chennai,RECEIPT,319,PO01769
TXN004516,2025-11-19,P034,Chengalpattu,TRANSFER,488,TR00451
TXN004517,2025-11-16,P020,Coimbatore,ISSUE,165,MO02133
TXN004518,2026-04-24,P011,Chengalpattu,RECEIPT,713,PO00368
TXN004519,2026-02-12,P037,Chennai,ISSUE,345,MO02227
TXN004520,2025-11-02,P014,Chennai,RECEIPT,367,PO01060
TXN004521,2025-05-26,P035,Chennai,ISSUE,380,MO00168
TXN004522,2026-05-12,P003,Coimbatore,RECEIPT,797,PO00315
TXN004523,2026-07-14,P026,Hosur,RECEIPT,830,PO01298
TXN004524,2026-05-02,P032,Chengalpattu,TRANSFER,454,TR00443
TXN004525,2025-12-16,P009,Coimbatore,TRANSFER,824,TR00438
TXN004526,2025-12-09,P018,Chennai,RECEIPT,230,PO00023
TXN004527,2025-09-10,P021,Chengalpattu,ISSUE,404,MO02181
TXN004528,2025-03-20,P035,Hosur,ISSUE,35,MO02543
TXN004529,2025-11-24,P014,Chennai,ISSUE,967,MO02738
TXN004530,2026-02-18,P004,Chengalpattu,TRANSFER,294,TR00547
TXN004531,2025-10-20,P009,Chengalpattu,RECEIPT,85,PO00909
TXN004532,2025-02-25,P003,Chennai,ISSUE,472,MO01676
TXN004533,2026-04-17,P020,Hosur,ISSUE,909,MO01605
TXN004534,2026-02-19,P015,Hosur,RECEIPT,821,PO00888
TXN004535,2025-07-14,P040,Chengalpattu,RECEIPT,922,PO01037
TXN004536,2026-07-11,P028,Hosur,ISSUE,174,MO02215
TXN004537,2025-04-07,P032,Hosur,ISSUE,679,MO02452
TXN004538,2025-10-18,P005,Chengalpattu,ISSUE,136,MO02937
TXN004539,2025-09-05,P006,Coimbatore,RECEIPT,766,PO01238
TXN004540,2025-11-25,P028,Hosur,TRANSFER,16,TR00487
TXN004541,2025-10-01,P004,Coimbatore,RECEIPT,524,PO01846
TXN004542,2026-02-03,P044,Chengalpattu,ISSUE,111,MO02011
TXN004543,2026-03-27,P020,Chennai,RECEIPT,396,PO01916
TXN004544,2025-11-12,P040,Coimbatore,RECEIPT,671,PO00698
TXN004545,2025-04-14,P034,Chennai,RECEIPT,907,PO00878
TXN004546,2026-07-17,P039,Chennai,ISSUE,364,MO02195
TXN004547,2026-05-21,P003,Chengalpattu,RECEIPT,486,PO00101
TXN004548,2025-12-15,P002,Chennai,RECEIPT,617,PO01757
TXN004549,2026-08-11,P002,Coimbatore,ISSUE,761,MO01791
TXN004550,2025-06-07,P020,Chengalpattu,RECEIPT,328,PO01769
TXN004551,2026-03-30,P017,Chennai,RECEIPT,310,PO00327
TXN004552,2025-08-29,P029,Chennai,ISSUE,435,MO02752
TXN004553,2026-04-17,P043,Chengalpattu,TRANSFER,667,TR00539
TXN004554,2026-07-23,P028,Hosur,ISSUE,631,MO01600
TXN004555,2025-05-31,P032,Hosur,ADJUSTMENT,-97,ADJ00387
TXN004556,2026-01-31,P013,Chennai,RECEIPT,397,PO01186
TXN004557,2025-01-31,P020,Coimbatore,ISSUE,71,MO00397
TXN004558,2025-05-15,P030,Hosur,RECEIPT,146,PO00179
TXN004559,2025-01-30,P045,Coimbatore,RECEIPT,59,PO01033
TXN004560,2026-01-14,P022,Chengalpattu,ISSUE,898,MO02839
TXN004561,2025-06-09,P045,Hosur,TRANSFER,777,TR00235
TXN004562,2025-02-02,P009,Hosur,ISSUE,408,MO01113
TXN004563,2025-08-25,P025,Chennai,ISSUE,907,MO01184
TXN004564,2026-07-08,P015,Chengalpattu,ISSUE,904,MO00578
TXN004565,2026-05-17,P012,Coimbatore,ISSUE,246,MO01347
TXN004566,2025-11-25,P035,Coimbatore,ISSUE,547,MO00339
TXN004567,2025-01-10,P023,Hosur,ISSUE,202,MO02741
TXN004568,2026-08-02,P038,Coimbatore,RECEIPT,612,PO01613
TXN004569,2026-05-06,P034,Coimbatore,ISSUE,580,MO00254
TXN004570,2025-09-13,P026,Chennai,ISSUE,728,MO01887
TXN004571,2025-01-07,P011,Chennai,TRANSFER,497,TR00892
TXN004572,2026-02-22,P019,Coimbatore,ISSUE,662,MO02100
TXN004573,2025-04-19,P004,Coimbatore,TRANSFER,351,TR00921
TXN004574,2025-08-02,P031,Hosur,TRANSFER,68,TR00759
TXN004575,2026-06-07,P017,Coimbatore,ISSUE,821,MO00988
TXN004576,2025-11-14,P032,Chengalpattu,ISSUE,473,MO01868
TXN004577,2026-04-28,P043,Hosur,ISSUE,869,MO02926
TXN004578,2026-05-12,P025,Chennai,RECEIPT,472,PO01595
TXN004579,2025-03-25,P019,Hosur,RECEIPT,377,PO01337
TXN004580,2025-10-21,P023,Chengalpattu,ISSUE,504,MO00539
TXN004581,2025-02-08,P031,Coimbatore,RECEIPT,130,PO00115
TXN004582,2025-08-04,P038,Hosur,ISSUE,600,MO02896
TXN004583,2026-03-16,P025,Chennai,ISSUE,617,MO01870
TXN004584,2026-02-10,P004,Chennai,ISSUE,355,MO00161
TXN004585,2025-06-22,P020,Chengalpattu,TRANSFER,999,TR00685
TXN004586,2025-07-14,P042,Hosur,ISSUE,525,MO02111
TXN004587,2025-02-09,P041,Hosur,RECEIPT,165,PO01055
TXN004588,2026-02-02,P001,Chennai,RECEIPT,459,PO01817
TXN004589,2026-08-23,P018,Hosur,RECEIPT,625,PO01636
TXN004590,2026-03-01,P024,Coimbatore,TRANSFER,387,TR00239
TXN004591,2026-01-20,P005,Hosur,RECEIPT,975,PO01163
TXN004592,2026-05-20,P044,Coimbatore,RECEIPT,422,PO01206
TXN004593,2025-06-28,P042,Hosur,ISSUE,293,MO02423
TXN004594,2025-09-02,P022,Hosur,RECEIPT,149,PO00796
TXN004595,2026-02-10,P038,Chengalpattu,RECEIPT,467,PO01904
TXN004596,2026-03-02,P033,Coimbatore,ISSUE,354,MO00750
TXN004597,2026-04-24,P015,Hosur,ISSUE,976,MO00044
TXN004598,2025-04-09,P019,Coimbatore,ISSUE,397,MO00171
TXN004599,2025-05-10,P019,Coimbatore,ISSUE,68,MO00828
TXN004600,2026-06-29,P026,Chengalpattu,ISSUE,286,MO02278
TXN004601,2025-07-05,P020,Hosur,ISSUE,877,MO00552
TXN004602,2025-05-08,P031,Chengalpattu,RECEIPT,351,PO00147
TXN004603,2025-05-25,P027,Chennai,ISSUE,841,MO01301
TXN004604,2026-01-10,P014,Chengalpattu,ISSUE,404,MO02929
TXN004605,2025-12-02,P037,Hosur,RECEIPT,831,PO01593
TXN004606,2025-11-11,P035,Chennai,ISSUE,960,MO01622
TXN004607,2025-04-08,P023,Coimbatore,RECEIPT,300,PO00176
TXN004608,2025-01-23,P010,Chengalpattu,RECEIPT,181,PO01069
TXN004609,2026-08-05,P007,Chengalpattu,ISSUE,364,MO02807
TXN004610,2025-06-05,P012,Chengalpattu,TRANSFER,387,TR00535
TXN004611,2025-02-19,P011,Coimbatore,TRANSFER,970,TR00698
TXN004612,2025-04-02,P044,Chengalpattu,TRANSFER,861,TR00456
TXN004613,2025-01-04,P013,Chennai,RECEIPT,681,PO00281
TXN004614,2026-01-28,P016,Chennai,ISSUE,208,MO00260
TXN004615,2026-07-04,P045,Coimbatore,ISSUE,203,MO01760
TXN004616,2025-12-22,P044,Hosur,ISSUE,723,MO02411
TXN004617,2026-02-16,P022,Coimbatore,ISSUE,771,MO02190
TXN004618,2025-02-14,P042,Chennai,RECEIPT,920,PO01656
TXN004619,2025-10-15,P023,Chengalpattu,TRANSFER,786,TR00269
TXN004620,2026-08-04,P001,Coimbatore,RECEIPT,242,PO00936
TXN004621,2025-03-12,P004,Chengalpattu,RECEIPT,835,PO00413
TXN004622,2026-01-28,P042,Chennai,ISSUE,631,MO02577
TXN004623,2026-07-12,P029,Coimbatore,ADJUSTMENT,20,ADJ00525
TXN004624,2026-07-28,P044,Chennai,ISSUE,434,MO01067
TXN004625,2025-04-19,P018,Chengalpattu,ISSUE,968,MO00284
TXN004626,2025-04-28,P039,Chennai,ISSUE,932,MO00603
TXN004627,2026-05-06,P040,Chennai,RECEIPT,19,PO01199
TXN004628,2025-05-22,P034,Hosur,ISSUE,463,MO02977
TXN004629,2026-01-08,P004,Hosur,RECEIPT,468,PO00928
TXN004630,2026-03-19,P012,Hosur,RECEIPT,456,PO01272
TXN004631,2025-08-10,P038,Hosur,ISSUE,737,MO01388
TXN004632,2025-06-30,P029,Hosur,RECEIPT,199,PO01926
TXN004633,2026-02-03,P025,Hosur,TRANSFER,922,TR00551
TXN004634,2026-04-23,P013,Chennai,ISSUE,814,MO00662
TXN004635,2025-11-14,P038,Chennai,ISSUE,98,MO01081
TXN004636,2026-01-06,P031,Coimbatore,TRANSFER,375,TR00052
TXN004637,2025-04-01,P040,Chengalpattu,RECEIPT,39,PO01037
TXN004638,2025-02-12,P018,Chengalpattu,ISSUE,209,MO00600
TXN004639,2025-04-19,P028,Hosur,RECEIPT,559,PO00214
TXN004640,2025-03-18,P023,Chennai,ISSUE,95,MO00269
TXN004641,2025-06-11,P005,Hosur,RECEIPT,465,PO00823
TXN004642,2025-07-06,P020,Chennai,RECEIPT,882,PO01784
TXN004643,2025-04-02,P038,Chengalpattu,ISSUE,651,MO02405
TXN004644,2025-05-24,P025,Coimbatore,RECEIPT,199,PO00815
TXN004645,2025-08-05,P016,Coimbatore,TRANSFER,701,TR00556
TXN004646,2026-05-18,P027,Coimbatore,RECEIPT,469,PO01975
TXN004647,2025-08-27,P043,Hosur,ISSUE,624,MO02968
TXN004648,2026-01-31,P034,Coimbatore,RECEIPT,395,PO01651
TXN004649,2026-01-05,P028,Hosur,ISSUE,285,MO02357
TXN004650,2025-12-08,P003,Chengalpattu,RECEIPT,896,PO01986
TXN004651,2025-12-16,P012,Chengalpattu,ISSUE,955,MO02503
TXN004652,2025-03-22,P010,Chennai,RECEIPT,361,PO00288
TXN004653,2026-02-03,P028,Coimbatore,ADJUSTMENT,82,ADJ00123
TXN004654,2026-03-06,P013,Hosur,ISSUE,448,MO00846
TXN004655,2026-02-19,P041,Chengalpattu,ISSUE,974,MO01320
TXN004656,2025-06-19,P010,Chennai,RECEIPT,146,PO00868
TXN004657,2025-01-03,P043,Chengalpattu,RECEIPT,594,PO01287
TXN004658,2026-07-30,P007,Chennai,TRANSFER,246,TR00589
TXN004659,2026-06-17,P012,Coimbatore,ISSUE,574,MO01363
TXN004660,2026-04-25,P020,Chengalpattu,ISSUE,579,MO01374
TXN004661,2026-06-21,P001,Chengalpattu,RECEIPT,11,PO00257
TXN004662,2026-08-16,P002,Chennai,ISSUE,798,MO01443
TXN004663,2026-05-20,P029,Coimbatore,TRANSFER,34,TR00288
TXN004664,2025-05-14,P012,Coimbatore,TRANSFER,499,TR00397
TXN004665,2025-08-01,P009,Hosur,ISSUE,833,MO02067
TXN004666,2025-10-12,P031,Coimbatore,RECEIPT,227,PO01531
TXN004667,2026-05-02,P025,Chengalpattu,RECEIPT,321,PO01687
TXN004668,2025-07-10,P030,Chengalpattu,ISSUE,995,MO02548
TXN004669,2025-11-23,P036,Chennai,TRANSFER,545,TR00127
TXN004670,2025-05-08,P028,Chengalpattu,RECEIPT,603,PO01154
TXN004671,2025-12-14,P044,Chennai,ISSUE,481,MO00922
TXN004672,2025-12-27,P040,Coimbatore,ISSUE,287,MO00182
TXN004673,2026-06-30,P029,Chennai,RECEIPT,955,PO00021
TXN004674,2026-02-07,P037,Chennai,RECEIPT,124,PO00613
TXN004675,2026-04-22,P032,Chennai,ISSUE,959,MO02920
TXN004676,2026-04-04,P008,Chengalpattu,ADJUSTMENT,33,ADJ00157
TXN004677,2025-11-14,P012,Coimbatore,ISSUE,670,MO00505
TXN004678,2025-02-21,P013,Hosur,TRANSFER,561,TR00446
TXN004679,2026-01-09,P001,Chengalpattu,ADJUSTMENT,-47,ADJ00375
TXN004680,2026-04-24,P042,Chennai,ISSUE,404,MO00593
TXN004681,2025-03-24,P038,Chengalpattu,RECEIPT,319,PO01091
TXN004682,2025-09-16,P008,Chennai,ISSUE,689,MO02346
TXN004683,2026-03-14,P045,Chengalpattu,ISSUE,692,MO00207
TXN004684,2025-01-29,P021,Hosur,ISSUE,179,MO02089
TXN004685,2025-10-05,P043,Chengalpattu,ISSUE,355,MO00529
TXN004686,2025-12-03,P037,Chennai,RECEIPT,863,PO01169
TXN004687,2025-03-09,P015,Chennai,ISSUE,619,MO01021
TXN004688,2025-03-13,P016,Coimbatore,RECEIPT,501,PO01471
TXN004689,2025-10-04,P029,Coimbatore,TRANSFER,883,TR00313
TXN004690,2025-05-08,P005,Coimbatore,ISSUE,200,MO02380
TXN004691,2025-03-07,P042,Hosur,ISSUE,972,MO00731
TXN004692,2026-08-29,P041,Chennai,ISSUE,618,MO00596
TXN004693,2026-02-06,P022,Hosur,ISSUE,125,MO01538
TXN004694,2026-02-02,P044,Chengalpattu,RECEIPT,794,PO00815
TXN004695,2025-05-12,P014,Chengalpattu,TRANSFER,231,TR00395
TXN004696,2026-05-21,P013,Hosur,RECEIPT,386,PO00908
TXN004697,2026-08-03,P007,Chennai,RECEIPT,126,PO00555
TXN004698,2026-03-22,P033,Chennai,ISSUE,470,MO02556
TXN004699,2026-01-20,P023,Hosur,RECEIPT,712,PO00929
TXN004700,2025-04-29,P020,Chengalpattu,TRANSFER,93,TR00910
TXN004701,2025-05-25,P010,Hosur,RECEIPT,68,PO00700
TXN004702,2026-07-20,P005,Coimbatore,ISSUE,513,MO02688
TXN004703,2026-01-26,P036,Chennai,ISSUE,266,MO00399
TXN004704,2025-06-23,P033,Chengalpattu,ISSUE,45,MO00855
TXN004705,2025-02-19,P011,Coimbatore,ISSUE,61,MO00243
TXN004706,2026-08-19,P009,Chengalpattu,TRANSFER,276,TR00031
TXN004707,2025-02-02,P022,Chengalpattu,RECEIPT,810,PO01679
TXN004708,2025-02-06,P010,Chennai,ISSUE,659,MO02082
TXN004709,2025-05-20,P019,Chengalpattu,ISSUE,702,MO02656
TXN004710,2025-10-23,P010,Hosur,ISSUE,152,MO01970
TXN004711,2026-06-13,P013,Chengalpattu,ISSUE,488,MO02259
TXN004712,2026-01-02,P035,Hosur,ISSUE,481,MO00572
TXN004713,2026-07-01,P014,Chengalpattu,RECEIPT,930,PO01040
TXN004714,2025-06-20,P021,Hosur,ISSUE,32,MO02311
TXN004715,2026-08-06,P027,Coimbatore,ISSUE,808,MO00600
TXN004716,2025-07-01,P012,Hosur,RECEIPT,505,PO00342
TXN004717,2025-06-15,P039,Hosur,RECEIPT,234,PO01399
TXN004718,2026-08-30,P025,Chennai,ISSUE,540,MO01468
TXN004719,2026-04-11,P013,Coimbatore,ISSUE,79,MO02941
TXN004720,2025-02-26,P042,Chennai,RECEIPT,975,PO00191
TXN004721,2025-06-22,P014,Coimbatore,ISSUE,679,MO02550
TXN004722,2025-06-14,P036,Hosur,ISSUE,755,MO00090
TXN004723,2025-09-20,P010,Coimbatore,RECEIPT,648,PO00750
TXN004724,2025-08-07,P027,Coimbatore,ISSUE,9,MO00430
TXN004725,2025-08-13,P014,Coimbatore,RECEIPT,743,PO00690
TXN004726,2026-05-18,P013,Coimbatore,ISSUE,184,MO01005
TXN004727,2025-08-29,P012,Chengalpattu,ISSUE,455,MO01766
TXN004728,2026-07-17,P026,Hosur,TRANSFER,962,TR00771
TXN004729,2025-11-06,P004,Hosur,RECEIPT,561,PO01308
TXN004730,2026-07-07,P003,Chengalpattu,TRANSFER,292,TR00615
TXN004731,2026-08-22,P012,Coimbatore,ISSUE,578,MO01162
TXN004732,2026-08-28,P017,Chengalpattu,RECEIPT,447,PO01372
TXN004733,2026-02-03,P042,Hosur,TRANSFER,391,TR00984
TXN004734,2026-07-03,P043,Hosur,TRANSFER,59,TR00088
TXN004735,2025-04-14,P003,Chengalpattu,ISSUE,254,MO00742
TXN004736,2026-07-09,P016,Coimbatore,ISSUE,628,MO01108
TXN004737,2026-03-04,P033,Coimbatore,ISSUE,367,MO02391
TXN004738,2025-09-12,P013,Coimbatore,ISSUE,854,MO01160
TXN004739,2026-05-01,P007,Coimbatore,ISSUE,402,MO00604
TXN004740,2025-09-04,P027,Coimbatore,TRANSFER,770,TR00699
TXN004741,2025-04-21,P042,Chengalpattu,ISSUE,290,MO01623
TXN004742,2025-07-19,P026,Coimbatore,RECEIPT,242,PO01263
TXN004743,2025-01-29,P026,Chennai,ISSUE,677,MO02583
TXN004744,2025-10-23,P027,Chennai,TRANSFER,651,TR00334
TXN004745,2026-07-15,P024,Chennai,RECEIPT,123,PO01059
TXN004746,2025-11-23,P012,Chengalpattu,TRANSFER,295,TR00432
TXN004747,2026-06-19,P005,Chennai,RECEIPT,910,PO00773
TXN004748,2025-01-27,P011,Hosur,RECEIPT,536,PO01053
TXN004749,2025-04-27,P010,Chengalpattu,RECEIPT,132,PO01313
TXN004750,2025-06-09,P038,Chengalpattu,RECEIPT,764,PO01715
TXN004751,2026-04-18,P039,Chengalpattu,ISSUE,836,MO00702
TXN004752,2025-08-16,P018,Coimbatore,ISSUE,902,MO02472
TXN004753,2025-06-14,P031,Coimbatore,RECEIPT,426,PO00997
TXN004754,2025-02-11,P044,Chennai,RECEIPT,797,PO00741
TXN004755,2025-10-27,P032,Coimbatore,RECEIPT,55,PO00336
TXN004756,2025-11-30,P042,Chennai,RECEIPT,741,PO01430
TXN004757,2025-08-09,P045,Coimbatore,ISSUE,827,MO02014
TXN004758,2026-07-18,P012,Hosur,ISSUE,321,MO01021
TXN004759,2026-02-15,P016,Coimbatore,RECEIPT,412,PO00492
TXN004760,2025-03-13,P037,Coimbatore,ISSUE,582,MO00220
TXN004761,2025-10-17,P035,Hosur,RECEIPT,380,PO01926
TXN004762,2025-03-21,P038,Coimbatore,ISSUE,66,MO02184
TXN004763,2025-02-28,P004,Coimbatore,ISSUE,778,MO02567
TXN004764,2025-08-25,P001,Hosur,RECEIPT,780,PO00079
TXN004765,2025-04-25,P013,Coimbatore,RECEIPT,986,PO01486
TXN004766,2026-05-15,P019,Hosur,TRANSFER,829,TR00102
TXN004767,2026-01-20,P019,Hosur,ISSUE,205,MO02411
TXN004768,2025-08-22,P018,Chennai,RECEIPT,16,PO00981
TXN004769,2026-04-01,P021,Chengalpattu,RECEIPT,300,PO00339
TXN004770,2025-11-12,P015,Chengalpattu,ISSUE,500,MO01750
TXN004771,2026-01-31,P005,Hosur,ISSUE,231,MO00804
TXN004772,2026-03-03,P031,Coimbatore,ISSUE,872,MO00115
TXN004773,2025-03-31,P014,Hosur,RECEIPT,757,PO01322
TXN004774,2026-04-15,P002,Chennai,ISSUE,740,MO01806
TXN004775,2025-11-02,P027,Chennai,ADJUSTMENT,1,ADJ00457
TXN004776,2026-04-12,P015,Chengalpattu,ISSUE,360,MO00128
TXN004777,2025-09-01,P033,Chennai,ISSUE,939,MO01929
TXN004778,2025-02-27,P006,Coimbatore,ISSUE,281,MO02605
TXN004779,2025-02-28,P042,Chengalpattu,ADJUSTMENT,2,ADJ00846
TXN004780,2025-04-26,P037,Hosur,ADJUSTMENT,42,ADJ00957
TXN004781,2025-11-14,P032,Chengalpattu,TRANSFER,816,TR00606
TXN004782,2025-12-09,P029,Coimbatore,ISSUE,427,MO02866
TXN004783,2026-06-11,P013,Coimbatore,RECEIPT,797,PO00203
TXN004784,2025-03-14,P016,Hosur,ISSUE,726,MO00337
TXN004785,2026-07-17,P036,Hosur,RECEIPT,57,PO00644
TXN004786,2025-11-01,P030,Coimbatore,ISSUE,466,MO02785
TXN004787,2025-03-19,P039,Chengalpattu,TRANSFER,647,TR00652
TXN004788,2026-02-25,P038,Chennai,ISSUE,971,MO01596
TXN004789,2025-04-17,P043,Chengalpattu,RECEIPT,171,PO00058
TXN004790,2025-03-25,P010,Hosur,ISSUE,117,MO00712
TXN004791,2025-04-12,P004,Coimbatore,TRANSFER,657,TR00456
TXN004792,2026-06-10,P006,Chennai,ISSUE,266,MO00141
TXN004793,2025-01-31,P023,Hosur,ISSUE,171,MO02403
TXN004794,2025-10-18,P021,Hosur,ISSUE,111,MO01092
TXN004795,2025-09-19,P001,Chennai,TRANSFER,887,TR00924
TXN004796,2025-02-04,P028,Chennai,ISSUE,871,MO00655
TXN004797,2025-10-12,P013,Hosur,RECEIPT,447,PO00518
TXN004798,2026-03-01,P027,Coimbatore,ISSUE,568,MO01392
TXN004799,2025-07-24,P001,Chengalpattu,ISSUE,43,MO02137
TXN004800,2026-04-09,P032,Chennai,ISSUE,601,MO01772
TXN004801,2025-05-12,P024,Chennai,ISSUE,428,MO02914
TXN004802,2026-05-12,P026,Coimbatore,ISSUE,442,MO02876
TXN004803,2025-06-24,P019,Chengalpattu,ISSUE,884,MO01516
TXN004804,2025-11-01,P025,Hosur,ISSUE,510,MO01368
TXN004805,2025-06-18,P002,Coimbatore,ISSUE,334,MO02284
TXN004806,2026-04-22,P026,Chengalpattu,ISSUE,535,MO00845
TXN004807,2025-09-10,P026,Chengalpattu,ISSUE,358,MO01423
TXN004808,2026-01-28,P024,Chennai,RECEIPT,643,PO01246
TXN004809,2026-04-25,P021,Chengalpattu,ISSUE,583,MO01956
TXN004810,2025-12-12,P035,Chennai,RECEIPT,19,PO00444
TXN004811,2025-05-27,P005,Chengalpattu,RECEIPT,693,PO01528
TXN004812,2025-10-14,P030,Chengalpattu,ISSUE,565,MO00369
TXN004813,2026-01-30,P030,Hosur,ISSUE,996,MO02566
TXN004814,2025-03-01,P006,Coimbatore,RECEIPT,545,PO01017
TXN004815,2026-01-10,P007,Chengalpattu,TRANSFER,283,TR00478
TXN004816,2025-09-15,P020,Coimbatore,ISSUE,655,MO01071
TXN004817,2026-02-01,P026,Coimbatore,ISSUE,951,MO00145
TXN004818,2026-04-07,P018,Coimbatore,RECEIPT,677,PO00382
TXN004819,2025-11-23,P038,Chennai,ADJUSTMENT,-60,ADJ00630
TXN004820,2025-05-26,P040,Coimbatore,RECEIPT,171,PO01358
TXN004821,2026-07-23,P036,Chennai,ISSUE,347,MO01946
TXN004822,2025-04-16,P039,Chengalpattu,RECEIPT,171,PO00640
TXN004823,2026-05-09,P032,Chengalpattu,ISSUE,244,MO01475
TXN004824,2025-11-10,P002,Chennai,RECEIPT,85,PO01439
TXN004825,2026-04-10,P020,Chennai,ISSUE,200,MO00329
TXN004826,2026-08-06,P010,Chengalpattu,ISSUE,657,MO02022
TXN004827,2026-01-20,P016,Chennai,ISSUE,720,MO02847
TXN004828,2026-05-19,P037,Chennai,RECEIPT,414,PO00127
TXN004829,2026-04-27,P027,Chennai,ISSUE,312,MO00283
TXN004830,2025-12-13,P002,Hosur,ADJUSTMENT,40,ADJ00337
TXN004831,2026-04-08,P004,Coimbatore,TRANSFER,462,TR00713
TXN004832,2026-02-11,P026,Chennai,RECEIPT,162,PO01527
TXN004833,2025-09-22,P015,Coimbatore,ISSUE,132,MO01858
TXN004834,2026-05-20,P035,Chengalpattu,RECEIPT,300,PO00109
TXN004835,2026-08-02,P015,Chennai,RECEIPT,828,PO00187
TXN004836,2025-01-08,P006,Chennai,ISSUE,748,MO01202
TXN004837,2025-04-23,P045,Chennai,ISSUE,877,MO02816
TXN004838,2025-07-15,P035,Chengalpattu,ISSUE,402,MO02881
TXN004839,2025-02-11,P023,Chengalpattu,ADJUSTMENT,87,ADJ00306
TXN004840,2026-08-08,P030,Coimbatore,TRANSFER,392,TR00153
TXN004841,2026-06-27,P034,Hosur,TRANSFER,524,TR00639
TXN004842,2025-02-15,P012,Hosur,ISSUE,647,MO01853
TXN004843,2025-02-18,P025,Hosur,ISSUE,803,MO02655
TXN004844,2025-01-10,P021,Chengalpattu,RECEIPT,674,PO00726
TXN004845,2025-10-29,P031,Chengalpattu,RECEIPT,203,PO00942
TXN004846,2025-11-18,P029,Coimbatore,ISSUE,418,MO01643
TXN004847,2025-05-29,P015,Chennai,TRANSFER,383,TR00529
TXN004848,2025-02-22,P008,Chengalpattu,ISSUE,436,MO00206
TXN004849,2025-02-23,P032,Hosur,ISSUE,999,MO01604
TXN004850,2025-06-10,P039,Coimbatore,TRANSFER,527,TR00703
TXN004851,2026-06-06,P001,Coimbatore,ISSUE,569,MO00199
TXN004852,2026-01-16,P045,Coimbatore,RECEIPT,765,PO01655
TXN004853,2025-06-17,P039,Chennai,ISSUE,284,MO02872
TXN004854,2025-11-11,P045,Coimbatore,TRANSFER,939,TR00220
TXN004855,2025-05-02,P021,Hosur,ISSUE,833,MO01923
TXN004856,2026-05-07,P003,Hosur,ISSUE,599,MO00289
TXN004857,2025-02-20,P002,Chennai,TRANSFER,839,TR00922
TXN004858,2025-06-28,P005,Chengalpattu,ISSUE,551,MO00183
TXN004859,2026-05-12,P024,Chengalpattu,TRANSFER,597,TR00461
TXN004860,2025-02-06,P021,Hosur,RECEIPT,599,PO01665
TXN004861,2025-12-22,P022,Coimbatore,RECEIPT,671,PO00617
TXN004862,2026-05-02,P035,Chennai,TRANSFER,561,TR00352
TXN004863,2025-01-25,P022,Coimbatore,RECEIPT,131,PO01965
TXN004864,2025-12-18,P010,Chengalpattu,ADJUSTMENT,96,ADJ00109
TXN004865,2025-11-15,P042,Chengalpattu,ISSUE,82,MO01561
TXN004866,2025-05-29,P034,Chengalpattu,TRANSFER,98,TR00728
TXN004867,2026-02-18,P020,Hosur,ISSUE,259,MO01927
TXN004868,2025-09-07,P003,Coimbatore,ISSUE,652,MO01871
TXN004869,2025-10-29,P038,Hosur,TRANSFER,125,TR00312
TXN004870,2026-03-26,P041,Coimbatore,RECEIPT,808,PO00694
TXN004871,2025-09-20,P042,Chengalpattu,RECEIPT,729,PO00912
TXN004872,2025-01-17,P034,Chengalpattu,ISSUE,637,MO00890
TXN004873,2025-06-29,P012,Chennai,ISSUE,419,MO01708
TXN004874,2026-08-12,P011,Chennai,RECEIPT,303,PO00331
TXN004875,2025-10-14,P038,Chennai,ISSUE,940,MO02080
TXN004876,2025-03-04,P007,Hosur,ADJUSTMENT,-85,ADJ00163
TXN004877,2025-10-22,P038,Coimbatore,RECEIPT,179,PO00229
TXN004878,2025-03-13,P031,Hosur,TRANSFER,318,TR00899
TXN004879,2026-01-13,P002,Coimbatore,RECEIPT,919,PO01143
TXN004880,2026-06-07,P009,Hosur,TRANSFER,650,TR00387
TXN004881,2025-09-26,P026,Chennai,TRANSFER,524,TR00547
TXN004882,2025-04-21,P001,Hosur,ADJUSTMENT,-86,ADJ00177
TXN004883,2026-04-18,P029,Coimbatore,RECEIPT,563,PO00994
TXN004884,2026-01-10,P032,Chengalpattu,ISSUE,170,MO01014
TXN004885,2025-09-17,P010,Chennai,ISSUE,641,MO02610
TXN004886,2026-06-22,P012,Chengalpattu,ISSUE,160,MO02642
TXN004887,2025-12-10,P033,Chennai,RECEIPT,536,PO01397
TXN004888,2025-02-24,P040,Hosur,RECEIPT,78,PO01515
TXN004889,2026-07-04,P008,Chengalpattu,ISSUE,111,MO01039
TXN004890,2025-10-02,P042,Chennai,ISSUE,494,MO01221
TXN004891,2026-06-28,P034,Coimbatore,RECEIPT,991,PO01769
TXN004892,2026-04-04,P008,Chennai,ISSUE,855,MO00799
TXN004893,2026-05-11,P027,Chennai,ISSUE,149,MO00769
TXN004894,2025-10-19,P018,Coimbatore,ISSUE,335,MO02747
TXN004895,2025-09-19,P012,Chengalpattu,RECEIPT,927,PO01334
